Index,Question,Subject,Correct_ernie-4.0-turbo,Extracted_ernie-4.0-turbo,Score_ernie-4.0-turbo,Invalid_ernie-4.0-turbo
203,"When there are high levels of business failures and unemployment, the business cycle is said to be in which of the following phases?",marketing,TRUE,D,1,FALSE
204,"Many retail brands adopt a single umbrella brand, based on the name of the organization. This is referred to as:",marketing,TRUE,B,1,FALSE
205, The importance and significance of customer experience to both individuals and society is referred to as:,marketing,TRUE,C,1,FALSE
206,"________________reflect a purchaser's high level of involvement in the purchase decision. There is high perceived risk in these decisions so consumers spend a great deal of time, care, and energy searching, formulating, and making the final decision.",marketing,TRUE,A,1,FALSE
207,"____________ is a form of digital marketing that describes the use of the social web and social media (e.g. social networks, online communities, blogs or wikis) or any online collaborative technology for marketing activities, be it sales, public relations, research, distribution, or customer service.",marketing,TRUE,C,1,FALSE
208,Inelastic demand occurs when the,marketing,TRUE,B,1,FALSE
209, A person who is in the position of attempting to satisfy their needs at the most basic level is operating at the level of Maslow's needs hierarchy called the need for:,marketing,TRUE,C,1,FALSE
210," During the __________ stage of the adoption process, the innovation is tried for the first time. Sales promotions are often used as samples to allow individuals to test the product without any undue risk. Individuals accept or reject an innovation on the basis of their experience of the trial.",marketing,FALSE,C,0,FALSE
211, Which technique is used to collect data that has been previously collected for a purpose other than the current research situation?,marketing,TRUE,B,1,FALSE
212, Current changes in behaviors clearly show that ______ is taking over more and more of consumer online searches.,marketing,TRUE,B,1,FALSE
213,"Once a train pulls out of a station, or an aeroplane takes off or a film starts, those seats are lost and can never be sold. This is referred to as:",marketing,TRUE,D,1,FALSE
214, The train operator understands customer desire for a comfortable seat but fails to specify how many should be provided relative to the anticipated number of travellers on each route. This is an example of:,marketing,TRUE,A,1,FALSE
215, This is part of the communication process and refers to the responses offered by receivers:,marketing,TRUE,D,1,FALSE
216, Economicâmarketing should encourage long-term economic development as opposed to short-term economic development.,marketing,TRUE,B,1,FALSE
217, Individuals become completely immersed in their environment and actively participate so that they affect actual performances or occurrences in the environment. This is referred to as:,marketing,FALSE,C,0,FALSE
218,"This is a marketing communication tool that uses non-personal media to create and sustain a personal and intermediary free communication with customers, potential customers, and other significant stakeholders:",marketing,TRUE,A,1,FALSE
219," It has been claimed that the three major outcomes from the development of relationship trust are satisfaction, ___________, and continuity (Pavlou, 2002).",marketing,TRUE,A,1,FALSE
220,The family life cycle:,marketing,TRUE,B,1,FALSE
221,"A marketing research firm contracts with clients to conduct a complete marketing research project from data collection, analysis, and reporting. It is a__________ firm.",marketing,TRUE,C,1,FALSE
222,"A company builds its sales message, advertising message, and promotion theme to influence how a particular market sector perceives a good or service in comparison with the competition. The company is primarily engaged in",marketing,TRUE,D,1,FALSE
223," With this pricing approach, the pricing process begins with the customer; not the cost of the product offering:",marketing,FALSE,C,0,FALSE
224,___________ is based on the idea that customer expectations of the service they will receive shape their perception of the actual service encounter.,marketing,TRUE,A,1,FALSE
225, Information collected for the first time specifically for a marketing research study is called:,marketing,TRUE,B,1,FALSE
226,"This includes advertisements that contain 'call-to-response' mechanisms such as telephone numbers, website addresses, email and postal addresses:",marketing,TRUE,A,1,FALSE
227,Which of the following is not part of the external marketing environment?,marketing,TRUE,C,1,FALSE
228, In order for exchange to occur:,marketing,TRUE,D,1,FALSE
229,"Conflict between sequential members in a distribution network, such as producers, distributor, and retailers, over such matters as carrying a particular range or price increases is referred to as:",marketing,TRUE,C,1,FALSE
230,Which of the following is an example of costbased pricing?,marketing,TRUE,D,1,FALSE
231,Which of the following is typically not a result of recognizing the importance of ethnic groups by marketers?,marketing,TRUE,A,1,FALSE
232,_______________can be defined as the aspect of our psyche that determines the way in which we respond to our environment in a relatively stable way over time.,marketing,TRUE,B,1,FALSE
233,The six dimensions usually considered to constitute the external marketing environment include all of the following except:,marketing,TRUE,B,1,FALSE
0,In a Robertsonian translocation fusion occurs at the:,medical_genetics,TRUE,B,1,FALSE
1,Zinc finger proteins and helix-turn-helix proteins are,medical_genetics,TRUE,A,1,FALSE
2,"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",medical_genetics,TRUE,A,1,FALSE
3,In DNA adenine normally pairs with:,medical_genetics,TRUE,C,1,FALSE
4,The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,medical_genetics,TRUE,A,1,FALSE
